"","face_PSC","object_PSC","integratedFO_PSC","subj","ROI","hemi"
"2968",0.38727,0.92112,1.5873,10,"medial_obj","Right"
"2969",0.96103,4.3837,3.502,10,"medial_obj","Right"
"2970",0.09974,2.1739,3.8336,10,"medial_obj","Right"
"2971",-2.2227,-1.3941,-1.5521,10,"OFA","Right"
"2972",-0.076117,-0.2305,0.16743,10,"OFA","Right"
"2973",1.4238,-0.84219,1.2416,10,"OFA","Right"
"2974",2.0896,0.14119,1.6611,10,"OFA","Right"
"2975",1.7404,0.81499,1.8162,10,"OFA","Right"
"2976",1.4028,-0.995,-0.28577,10,"OFA","Right"
"2977",1.7233,0.44762,0.89914,10,"OFA","Right"
"2978",1.9057,0.91017,1.3751,10,"OFA","Right"
"2979",-0.73228,-1.4485,-2.3917,10,"OFA","Right"
"2980",1.2401,1.2794,1.0955,10,"OFA","Right"
"2981",-0.55321,1.7792,0.45295,10,"OFA","Right"
"2982",0.28167,-1.3881,-2.3572,10,"OFA","Right"
"2983",2.9348,1.112,2.2666,10,"OFA","Right"
"2984",1.6586,-0.96603,0.75171,10,"OFA","Right"
"2985",1.1053,-1.8776,0.80166,10,"OFA","Right"
"2986",3.1568,0.67469,2.4013,10,"OFA","Right"
"2987",1.2103,-0.58628,0.93198,10,"OFA","Right"
"2988",2.86,1.8471,2.2669,10,"OFA","Right"
"2989",0.54799,0.33683,0.4875,10,"OFA","Right"
"2990",1.7943,0.93611,1.3648,10,"OFA","Right"
"2991",0.43948,0.27734,0.1535,10,"OFA","Right"
"2992",0.20783,-1.2897,-0.58528,10,"OFA","Right"
"2993",0.70008,1.3489,1.1145,10,"OFA","Right"
"2994",-0.14083,0.39573,-0.89943,10,"OFA","Right"
"2995",1.6277,0.23142,1.1975,10,"OFA","Right"
"2996",-3.3346,-1.5006,-3.7674,10,"OFA","Right"
"2997",0.55791,-0.67574,0.58687,10,"OFA","Right"
"2998",0.17084,-0.55404,-0.14528,10,"OFA","Right"
"2999",2.383,-0.10407,1.0958,10,"OFA","Right"
"3000",2.0186,1.1823,1.8947,10,"OFA","Right"
"3001",5.1087,3.2355,4.6419,10,"EBA","Left"
"3002",2.5242,1.1025,2.5458,10,"EBA","Left"
"3003",3.8912,1.4483,2.4531,10,"EBA","Left"
"3004",3.6309,3.3023,3.4744,10,"EBA","Left"
"3005",6.458,4.9658,6.46,10,"EBA","Left"
"3006",2.6301,1.6434,1.5833,10,"EBA","Left"
"3007",0.096754,-0.21146,-0.010254,10,"EBA","Left"
"3008",0.10096,0.20162,-0.065919,10,"EBA","Left"
"3009",0.33446,0.23795,0.24375,10,"EBA","Left"
"3010",0.96534,0.51934,0.79179,10,"EBA","Left"
"3011",1.8207,1.3083,2.1809,10,"EBA","Left"
"3012",0.76105,0.92173,0.61671,10,"EBA","Left"
"3013",2.0558,0.57615,1.8138,10,"EBA","Left"
"3014",0.5192,0.32349,0.58144,10,"EBA","Left"
"3015",1.7227,1.958,1.7542,10,"EBA","Left"
"3016",2.5329,0.72182,1.3669,10,"EBA","Left"
"3017",0.77729,1.2133,0.84592,10,"EBA","Left"
"3018",1.86,2.1962,1.1867,10,"EBA","Left"
"3019",0.87039,0.69676,0.60255,10,"EBA","Left"
"3020",0.14692,0.20166,0.75512,10,"EBA","Left"
"3021",0.16811,0.24156,0.56483,10,"EBA","Left"
"3022",-0.11228,0.27848,0.33665,10,"EBA","Left"
"3023",0.57123,0.012756,0.055846,10,"EBA","Left"
"3024",1.6659,1.3719,1.9865,10,"EBA","Left"
"3025",0.68898,0.33497,0.35598,10,"EBA","Left"
"3026",1.1023,0.3307,1.3994,10,"EBA","Left"
"3027",1.3859,0.6883,0.15422,10,"EBA","Left"
"3028",0.76326,0.1949,0.61322,10,"EBA","Left"
"3029",0.21467,0.9355,1.0314,10,"EBA","Left"
"3030",-0.43341,0.80143,1.1844,10,"EBA","Left"
"3031",0.49802,0.54323,1.0213,10,"EBA","Right"
"3032",0.27691,-0.25538,-0.16028,10,"EBA","Right"
"3033",1.2365,1.2207,1.3713,10,"EBA","Right"
"3034",0.56299,-0.18605,-0.21797,10,"EBA","Right"
"3035",0.74265,-1.2204,-0.017965,10,"EBA","Right"
"3036",1.3531,0.23841,0.75572,10,"EBA","Right"
"3037",0.26909,-0.84098,-0.13036,10,"EBA","Right"
"3038",1.0409,0.48332,0.89217,10,"EBA","Right"
"3039",-0.665,-2.8003,-1.7613,10,"EBA","Right"
"3040",0.96441,0.28437,0.2604,10,"EBA","Right"
"3041",1.1493,1.1803,1.0622,10,"EBA","Right"
"3042",-0.48499,-1.5126,-1.98,10,"EBA","Right"
"3043",0.12551,0.038496,-0.064706,10,"EBA","Right"
"3044",0.15263,-0.98591,-1.1964,10,"EBA","Right"
"3045",0.79226,0.024783,-0.14003,10,"EBA","Right"
"3046",0.031195,-0.22934,0.12284,10,"EBA","Right"
"3047",-1.5681,-1.6631,-1.6167,10,"EBA","Right"
"3048",0.1756,-0.30671,-0.18239,10,"EBA","Right"
"3049",-0.008858,-0.23371,-0.51437,10,"EBA","Right"
"3050",1.0328,0.41165,0.82864,10,"EBA","Right"
"3051",-0.56852,-0.53981,-0.78442,10,"EBA","Right"
"3052",0.47283,-1.26,-0.22237,10,"EBA","Right"
"3053",0.26908,-0.07633,0.13291,10,"EBA","Right"
"3054",-0.67048,-2.5122,-2.1093,10,"EBA","Right"
"3055",0.32629,-0.94184,-0.44581,10,"EBA","Right"
"3056",-0.36138,-0.6329,-0.52419,10,"EBA","Right"
"3057",-0.66506,-0.39136,-0.019432,10,"EBA","Right"
"3058",1.3037,0.26492,0.82066,10,"EBA","Right"
"3059",0.69132,0.31219,0.89806,10,"EBA","Right"
"3060",1.0422,-0.87373,0.46301,10,"EBA","Right"
"3061",1.3711,1.5128,1.4619,10,"LO","Left"
"3062",1.6807,3.6584,3.4558,10,"LO","Left"
"3063",0.50718,0.43265,1.4539,10,"LO","Left"
"3064",0.51701,0.70569,1.0565,10,"LO","Left"
"3065",1.6978,2.6281,2.5906,10,"LO","Left"
"3066",0.91523,2.3484,2.8538,10,"LO","Left"
"3067",2.4437,4.8568,4.023,10,"LO","Left"
"3068",0.70957,1.5786,1.6689,10,"LO","Left"
"3069",-0.92126,0.97463,0.82473,10,"LO","Left"
"3070",1.3205,2.9368,2.2615,10,"LO","Left"
"3071",0.7633,0.67588,1.11,10,"LO","Left"
"3072",1.9737,0.97768,1.2749,10,"LO","Left"
"3073",-0.46032,-3.0629,-1.3202,10,"LO","Left"
"3074",0.84808,1.0948,0.83421,10,"LO","Left"
"3075",1.1873,1.2875,1.2474,10,"LO","Left"
"3076",1.2256,1.1521,1.0773,10,"LO","Left"
"3077",1.0676,1.0655,0.48369,10,"LO","Left"
"3078",1.1329,0.65064,1.269,10,"LO","Left"
"3079",1.7276,1.944,1.5837,10,"LO","Left"
"3080",2.3647,2.779,2.7468,10,"LO","Left"
"3081",4.2738,4.0086,3.202,10,"LO","Left"
"3082",-0.39061,-0.47967,0.027972,10,"LO","Left"
"3083",1.2591,1.6191,1.758,10,"LO","Left"
"3084",5.7543,6.5289,5.7437,10,"LO","Left"
"3085",0.022459,-0.082199,-0.051861,10,"LO","Left"
"3086",0.50049,0.90662,0.62457,10,"LO","Left"
"3087",4.7571,5.3938,5.4485,10,"LO","Left"
"3088",0.40482,0.45503,0.63551,10,"LO","Left"
"3089",-0.045799,0.34179,0.1168,10,"LO","Left"
"3090",0.47363,1.8685,1.7648,10,"LO","Left"
"3091",3.371,2.4471,2.7767,10,"LO","Right"
"3092",7.5835,9.3749,7.6228,10,"LO","Right"
"3093",3.8968,3.8006,3.1754,10,"LO","Right"
"3094",12.7928,12.5886,13.5001,10,"LO","Right"
"3095",4.0364,4.7847,4.3268,10,"LO","Right"
"3096",3.0842,2.5507,3.5626,10,"LO","Right"
"3097",3.8637,3.708,3.7211,10,"LO","Right"
"3098",1.2399,1.7618,2.4472,10,"LO","Right"
"3099",0.62803,1.2658,1.6816,10,"LO","Right"
"3100",0.90378,1.2572,0.8158,10,"LO","Right"
"3101",5.0943,9.1764,8.262,10,"LO","Right"
"3102",6.1128,6.9558,6.2363,10,"LO","Right"
"3103",4.6294,4.3648,4.7688,10,"LO","Right"
"3104",2.1006,4.3864,3.9187,10,"LO","Right"
"3105",6.9826,8.1952,7.6756,10,"LO","Right"
"3106",7.9574,8.5243,8.3402,10,"LO","Right"
"3107",3.5182,4.6867,4.4953,10,"LO","Right"
"3108",0.54363,0.8037,1.4259,10,"LO","Right"
"3109",0.60384,1.8272,1.9724,10,"LO","Right"
"3110",1.0081,1.4868,2.0612,10,"LO","Right"
"3111",-0.39297,0.54175,0.14165,10,"LO","Right"
"3112",0.80495,2.0105,1.9791,10,"LO","Right"
"3113",-0.056897,1.3444,0.79215,10,"LO","Right"
"3114",0.08217,0.85617,0.67476,10,"LO","Right"
"3115",-0.028919,0.82486,1.2714,10,"LO","Right"
"3116",1.1809,2.7845,2.1862,10,"LO","Right"
"3117",1.4509,2.0292,1.4211,10,"LO","Right"
"3118",0.22034,0.81339,0.73489,10,"LO","Right"
"3119",1.197,4.1518,3.7102,10,"LO","Right"
"3120",-0.063755,1.1492,1.2474,10,"LO","Right"
"3121",10.3576,2.6214,7.9648,11,"FFA","Left"
"3122",15.8849,6.6152,13.4748,11,"FFA","Left"
"3123",7.4154,5.3392,7.0913,11,"FFA","Left"
"3124",24.8346,14.6143,23.866,11,"FFA","Left"
"3125",5.4534,3.2183,5.1807,11,"FFA","Left"
"3126",1.6353,1.6982,1.4026,11,"FFA","Left"
"3127",8.0657,2.5666,7.1588,11,"FFA","Left"
"3128",5.4226,2.8248,5.6136,11,"FFA","Left"
"3129",3.4042,2.2751,2.8853,11,"FFA","Left"
"3130",2.2748,1.5527,1.961,11,"FFA","Left"
"3131",1.2115,0.77627,1.3933,11,"FFA","Left"
"3132",1.5345,1.6096,2.368,11,"FFA","Left"
"3133",2.3408,1.7139,1.962,11,"FFA","Left"
"3134",3.9462,2.3182,3.1285,11,"FFA","Left"
"3135",3.8055,1.4618,3.2224,11,"FFA","Left"
"3136",4.3294,2.3772,3.9875,11,"FFA","Left"
"3137",1.2283,0.79575,1.2362,11,"FFA","Left"
"3138",2.0174,1.2512,2.4322,11,"FFA","Left"
"3139",1.4795,0.20096,1.0981,11,"FFA","Left"
"3140",2.4552,1.0264,2.7961,11,"FFA","Left"
"3141",1.539,-0.24937,1.3743,11,"FFA","Left"
"3142",2.7281,0.76006,2.3488,11,"FFA","Left"
"3143",2.083,0.93046,1.9918,11,"FFA","Left"
"3144",1.9375,1.693,2.087,11,"FFA","Left"
"3145",1.0968,1.1338,0.19203,11,"FFA","Left"
"3146",1.8113,1.0476,1.3538,11,"FFA","Left"
"3147",3.1968,1.056,2.8417,11,"FFA","Left"
"3148",1.5638,0.20167,1.4851,11,"FFA","Left"
"3149",0.58155,0.37136,0.75198,11,"FFA","Left"
"3150",3.9928,1.2091,3.2333,11,"FFA","Left"
"3151",2.9906,0.32591,2.1569,11,"FFA","Right"
"3152",2.6477,-0.43466,1.7639,11,"FFA","Right"
"3153",0.6678,0.048006,1.308,11,"FFA","Right"
"3154",3.951,-1.5511,4.2463,11,"FFA","Right"
"3155",2.5336,0.067752,1.7939,11,"FFA","Right"
"3156",2.5151,0.04504,2.2155,11,"FFA","Right"
"3157",0.809,-0.81688,-0.5762,11,"FFA","Right"
"3158",2.5413,0.44549,2.0904,11,"FFA","Right"
"3159",3.2039,0.39476,2.3933,11,"FFA","Right"
"3160",4.0913,0.84777,3.9588,11,"FFA","Right"
"3161",3.4609,2.5279,2.8303,11,"FFA","Right"
"3162",0.59945,0.29278,0.15052,11,"FFA","Right"
"3163",2.0854,1.4992,2.1954,11,"FFA","Right"
"3164",3.2792,1.9739,3.0831,11,"FFA","Right"
"3165",3.6451,1.2776,3.1258,11,"FFA","Right"
"3166",1.1335,0.30783,0.5413,11,"FFA","Right"
"3167",0.083469,-0.50327,-0.3595,11,"FFA","Right"
"3168",2.5677,0.29011,1.6986,11,"FFA","Right"
"3169",1.2336,0.4542,1.0042,11,"FFA","Right"
"3170",2.5774,0.39354,2.0477,11,"FFA","Right"
"3171",2.0054,0.18118,1.3805,11,"FFA","Right"
"3172",3.593,0.52974,3.6274,11,"FFA","Right"
"3173",1.5953,-0.007907,1.6487,11,"FFA","Right"
"3174",4.6391,1.2479,4.9284,11,"FFA","Right"
"3175",5.505,2.8704,4.2273,11,"FFA","Right"
"3176",4.3851,1.9693,3.8018,11,"FFA","Right"
"3177",2.3609,1.2682,2.4918,11,"FFA","Right"
"3178",2.3745,0.27296,2.0248,11,"FFA","Right"
"3179",2.0458,0.33448,1.964,11,"FFA","Right"
"3180",1.5739,0.15132,1.7456,11,"FFA","Right"
"3181",3.0722,1.295,2.8691,11,"FBA","Left"
"3182",0.54403,-0.34596,0.030798,11,"FBA","Left"
"3183",3.6983,1.5392,3.1313,11,"FBA","Left"
"3184",2.5692,1.646,3.524,11,"FBA","Left"
"3185",1.0116,-0.37095,0.50281,11,"FBA","Left"
"3186",2.3028,1.3152,1.9564,11,"FBA","Left"
"3187",1.1149,0.37845,1.565,11,"FBA","Left"
"3188",2.4236,-0.2973,2.0035,11,"FBA","Left"
"3189",1.0003,-0.33279,0.63469,11,"FBA","Left"
"3190",1.6208,0.35538,1.8484,11,"FBA","Left"
"3191",4.9727,2.7494,4.1994,11,"FBA","Left"
"3192",1.6032,1.3272,0.73491,11,"FBA","Left"
"3193",4.0778,1.0897,3.6651,11,"FBA","Left"
"3194",2.604,0.68335,2.2044,11,"FBA","Left"
"3195",0.20395,-0.64986,0.13563,11,"FBA","Left"
"3196",1.764,1.1023,1.4317,11,"FBA","Left"
"3197",-0.436,-1.1445,-0.054546,11,"FBA","Left"
"3198",0.48896,-0.30926,1.1933,11,"FBA","Left"
"3199",0.29917,-0.2195,0.48345,11,"FBA","Left"
"3200",2.5452,0.25284,2.4169,11,"FBA","Left"
"3201",1.738,1.0531,1.5178,11,"FBA","Left"
"3202",5.5477,2.7231,4.3073,11,"FBA","Left"
"3203",4.4539,3.1306,3.2838,11,"FBA","Left"
"3204",0.21438,0.21318,0.38845,11,"FBA","Left"
"3205",0.93177,0.87144,1.3285,11,"FBA","Left"
"3206",0.62738,0.82176,-0.07588,11,"FBA","Left"
"3207",0.57301,-0.47669,-0.43295,11,"FBA","Left"
"3208",3.9042,1.3575,3.0339,11,"FBA","Left"
"3209",2.8655,2.1243,1.5077,11,"FBA","Left"
"3210",1.445,0.81474,1.6625,11,"FBA","Left"
"3211",-0.26528,-0.16422,-0.69136,11,"FBA","Right"
"3212",1.0177,0.22057,0.75414,11,"FBA","Right"
"3213",2.204,0.47125,1.8385,11,"FBA","Right"
"3214",0.48558,0.63152,0.16338,11,"FBA","Right"
"3215",0.73969,-0.65582,0.18782,11,"FBA","Right"
"3216",0.86816,-0.37912,-0.94351,11,"FBA","Right"
"3217",0.3307,1.3161,0.37701,11,"FBA","Right"
"3218",0.25624,1.0391,0.7959,11,"FBA","Right"
"3219",0.50652,-0.057066,0.44658,11,"FBA","Right"
"3220",0.11431,-0.090596,0.39397,11,"FBA","Right"
"3221",1.2035,0.94766,1.3409,11,"FBA","Right"
"3222",0.73183,-0.1068,0.61514,11,"FBA","Right"
"3223",0.77743,0.31031,0.76235,11,"FBA","Right"
"3224",1.876,0.58136,1.7996,11,"FBA","Right"
"3225",3.8604,2.8452,3.7802,11,"FBA","Right"
"3226",-0.16343,0.04949,-0.36789,11,"FBA","Right"
"3227",1.0551,0.043211,0.81236,11,"FBA","Right"
"3228",2.8821,0.78304,3.2533,11,"FBA","Right"
"3229",1.8578,0.73384,1.5231,11,"FBA","Right"
"3230",0.28997,0.34484,0.016014,11,"FBA","Right"
"3231",0.036167,-0.046386,1.225,11,"FBA","Right"
"3232",0.63756,0.011528,-0.092773,11,"FBA","Right"
"3233",0.59225,0.75469,0.063327,11,"FBA","Right"
"3234",0.58946,-0.8744,-0.030789,11,"FBA","Right"
"3235",1.9569,-0.20496,0.90572,11,"FBA","Right"
"3236",0.17493,-1.0388,-0.14897,11,"FBA","Right"
"3237",0.74444,-0.1294,0.67997,11,"FBA","Right"
"3238",0.92839,0.30161,0.27678,11,"FBA","Right"
"3239",2.2706,-0.060619,1.6054,11,"FBA","Right"
"3240",0.25044,-0.9128,0.31425,11,"FBA","Right"
"3241",8.4241,8.8492,7.6002,11,"medial_obj","Left"
"3242",1.5743,2.6998,1.6098,11,"medial_obj","Left"
"3243",2.4439,2.2705,3.4047,11,"medial_obj","Left"
"3244",1.065,2.2778,1.8155,11,"medial_obj","Left"
"3245",3.1402,5.7462,4.6874,11,"medial_obj","Left"
"3246",3.4281,6.42,5.2769,11,"medial_obj","Left"
"3247",5.5613,10.0968,8.4604,11,"medial_obj","Left"
"3248",4.1761,8.9783,7.7359,11,"medial_obj","Left"
"3249",4.4103,6.292,5.4159,11,"medial_obj","Left"
"3250",2.5859,3.738,3.1954,11,"medial_obj","Left"
"3251",1.5197,6.1913,3.9575,11,"medial_obj","Left"
"3252",3.5416,5.1415,3.3042,11,"medial_obj","Left"
"3253",0.41291,3.3408,2.5757,11,"medial_obj","Left"
"3254",0.7299,4.4982,4.3119,11,"medial_obj","Left"
"3255",0.48513,2.4205,1.1575,11,"medial_obj","Left"
"3256",-0.59262,3.6574,1.1099,11,"medial_obj","Left"
"3257",0.6614,4.7981,1.8256,11,"medial_obj","Left"
"3258",-0.63119,3.6047,0.62678,11,"medial_obj","Left"
"3259",4.6446,7.023,4.9861,11,"medial_obj","Left"
"3260",3.5906,8.1177,5.213,11,"medial_obj","Left"
"3261",2.7131,7.6056,5.043,11,"medial_obj","Left"
"3262",1.4938,2.4328,2.4624,11,"medial_obj","Left"
"3263",1.7122,6.2024,4.9263,11,"medial_obj","Left"
"3264",1.3156,6.5387,3.735,11,"medial_obj","Left"
"3265",1.6986,7.218,6.4113,11,"medial_obj","Left"
"3266",1.1092,4.0307,2.4397,11,"medial_obj","Left"
"3267",0.95216,4.0445,3.7061,11,"medial_obj","Left"
"3268",-1.1443,2.4189,1.267,11,"medial_obj","Left"
"3269",0.13162,3.913,2.6186,11,"medial_obj","Left"
"3270",2.0862,4.2732,2.8601,11,"medial_obj","Left"
"3271",1.98,4.3364,4.2871,11,"medial_obj","Right"
"3272",-1.098,-1.2381,-0.85607,11,"medial_obj","Right"
"3273",1.559,1.7003,1.4894,11,"medial_obj","Right"
"3274",3.6492,5.1324,4.8405,11,"medial_obj","Right"
"3275",-0.44463,-1.142,-0.41067,11,"medial_obj","Right"
"3276",1.6265,2.0923,3.358,11,"medial_obj","Right"
"3277",0.58788,-0.54362,-0.74238,11,"medial_obj","Right"
"3278",2.9265,3.229,3.2081,11,"medial_obj","Right"
"3279",1.7557,2.84,1.9979,11,"medial_obj","Right"
"3280",0.67985,2.9745,0.5925,11,"medial_obj","Right"
"3281",1.5383,3.6349,2.1852,11,"medial_obj","Right"
"3282",1.8903,3.0922,3.6985,11,"medial_obj","Right"
"3283",1.6896,3.6672,2.816,11,"medial_obj","Right"
"3284",1.5375,3.1766,3.6398,11,"medial_obj","Right"
"3285",2.4211,3.9214,3.5762,11,"medial_obj","Right"
"3286",2.8443,4.7645,4.1241,11,"medial_obj","Right"
"3287",1.3156,4.0153,3.0584,11,"medial_obj","Right"
"3288",0.40946,0.412,0.75903,11,"medial_obj","Right"
"3289",0.44127,1.6604,1.356,11,"medial_obj","Right"
"3290",1.5885,4.0585,3.4745,11,"medial_obj","Right"
"3291",1.0744,2.4406,2.565,11,"medial_obj","Right"
"3292",0.039583,2.9016,2.6151,11,"medial_obj","Right"
"3293",-0.26212,1.4531,1.2963,11,"medial_obj","Right"
"3294",2.1554,2.9248,3.6938,11,"medial_obj","Right"
"3295",0.091973,0.56484,1.0238,11,"medial_obj","Right"
"3296",1.6075,2.9262,3.9968,11,"medial_obj","Right"
"3297",1.4418,4.5528,4.3728,11,"medial_obj","Right"
"3298",-0.22006,1.7673,1.2997,11,"medial_obj","Right"
"3299",1.447,2.7214,3.0338,11,"medial_obj","Right"
"3300",0.7477,0.19768,0.68755,11,"medial_obj","Right"
"3301",3.2171,1.2159,2.5663,11,"OFA","Right"
"3302",3.7292,0.99405,2.5515,11,"OFA","Right"
"3303",6.1842,3.7702,5.9815,11,"OFA","Right"
"3304",4.1429,1.583,3.8446,11,"OFA","Right"
"3305",3.2929,2.0143,3.3452,11,"OFA","Right"
"3306",0.21461,-0.13888,0.35404,11,"OFA","Right"
"3307",5.183,2.3137,5.3668,11,"OFA","Right"
"3308",0.19773,-0.40349,0.034782,11,"OFA","Right"
"3309",0.79089,-0.077653,-0.13065,11,"OFA","Right"
"3310",13.9903,8.5404,14.0829,11,"OFA","Right"
"3311",5.5107,3.8447,5.8051,11,"OFA","Right"
"3312",1.368,0.87641,1.0646,11,"OFA","Right"
"3313",0.34338,0.73382,0.77784,11,"OFA","Right"
"3314",3.828,2.7335,4.6565,11,"OFA","Right"
"3315",4.3173,3.0764,5.5876,11,"OFA","Right"
"3316",4.0042,2.9994,4.1395,11,"OFA","Right"
"3317",5.2637,3.563,5.628,11,"OFA","Right"
"3318",7.0935,4.2022,7.3776,11,"OFA","Right"
"3319",2.3469,1.4305,2.1301,11,"OFA","Right"
"3320",3.5164,2.0581,3.6946,11,"OFA","Right"
"3321",2.3412,0.87675,1.9085,11,"OFA","Right"
"3322",2.8694,1.3075,2.2259,11,"OFA","Right"
"3323",0.98643,0.64451,0.86208,11,"OFA","Right"
"3324",2.0965,1.3285,2.0259,11,"OFA","Right"
"3325",1.8127,0.54712,1.094,11,"OFA","Right"
"3326",1.1737,0.99734,1.6441,11,"OFA","Right"
"3327",2.2174,0.91952,1.6029,11,"OFA","Right"
"3328",2.7512,1.4804,2.473,11,"OFA","Right"
"3329",2.5148,1.1473,2.4344,11,"OFA","Right"
"3330",2.5092,1.0609,1.9294,11,"OFA","Right"
"3331",0.82514,0.89483,0.52822,11,"EBA","Left"
"3332",-0.2775,-0.8695,-0.48565,11,"EBA","Left"
"3333",1.3185,1.0726,1.502,11,"EBA","Left"
"3334",3.0291,1.7557,3.122,11,"EBA","Left"
"3335",1.3279,1.3574,1.4525,11,"EBA","Left"
"3336",2.9778,0.42624,2.2149,11,"EBA","Left"
"3337",2.8704,1.182,2.384,11,"EBA","Left"
"3338",2.7827,0.50424,2.2518,11,"EBA","Left"
"3339",12.0716,9.132,11.3446,11,"EBA","Left"
"3340",1.9229,0.99293,1.3121,11,"EBA","Left"
"3341",6.7154,4.1618,5.0223,11,"EBA","Left"
"3342",0.32264,0.12959,-0.026199,11,"EBA","Left"
"3343",0.55763,0.38844,0.39997,11,"EBA","Left"
"3344",0.77275,0.20755,0.75627,11,"EBA","Left"
"3345",0.93299,0.58478,0.59928,11,"EBA","Left"
"3346",0.23358,-0.4266,-0.23135,11,"EBA","Left"
"3347",0.18287,-0.61508,-0.16778,11,"EBA","Left"
"3348",1.8737,1.912,1.8138,11,"EBA","Left"
"3349",3.1322,0.98698,1.4353,11,"EBA","Left"
"3350",3.6246,3.0973,3.8509,11,"EBA","Left"
"3351",5.2504,3.4703,4.6287,11,"EBA","Left"
"3352",2.7329,1.5872,2.1679,11,"EBA","Left"
"3353",0.63714,0.43228,-0.079423,11,"EBA","Left"
"3354",5.638,3.355,4.8095,11,"EBA","Left"
"3355",6.3148,4.3845,4.8369,11,"EBA","Left"
"3356",0.82782,0.94942,0.73487,11,"EBA","Left"
"3357",0.19276,-0.021057,0.18388,11,"EBA","Left"
"3358",-0.016313,-0.55012,-0.17738,11,"EBA","Left"
"3359",0.65371,0.83057,0.52893,11,"EBA","Left"
"3360",-0.9928,-0.74245,-1.6518,11,"EBA","Left"
"3361",0.43998,0.28437,0.19152,11,"EBA","Right"
"3362",1.184,1.1315,0.54371,11,"EBA","Right"
"3363",0.50066,1.3871,0.8259,11,"EBA","Right"
"3364",2.0008,1.9799,2.3921,11,"EBA","Right"
"3365",9.3042,6.2882,9.1486,11,"EBA","Right"
"3366",5.6285,3.4233,5.1071,11,"EBA","Right"
"3367",5.438,3.752,5.9187,11,"EBA","Right"
"3368",3.7276,2.2793,3.2912,11,"EBA","Right"
"3369",2.3517,1.224,2.4614,11,"EBA","Right"
"3370",2.2717,1.7741,2.4632,11,"EBA","Right"
"3371",6.0346,3.7647,5.7347,11,"EBA","Right"
"3372",9.1044,6.2848,9.401,11,"EBA","Right"
"3373",5.5883,3.806,6.0101,11,"EBA","Right"
"3374",0.93101,0.90003,0.76762,11,"EBA","Right"
"3375",-0.14808,0.281,-0.072366,11,"EBA","Right"
"3376",2.1106,1.7039,2.4519,11,"EBA","Right"
"3377",4.3218,2.6098,4.1472,11,"EBA","Right"
"3378",12.9038,7.9625,12.7967,11,"EBA","Right"
"3379",12.3714,7.8964,13.2073,11,"EBA","Right"
"3380",8.2362,4.0335,8.9256,11,"EBA","Right"
"3381",5.9431,3.158,5.8685,11,"EBA","Right"
"3382",1.7033,0.44759,1.5771,11,"EBA","Right"
"3383",4.769,2.7804,4.6237,11,"EBA","Right"
"3384",8.095,4.408,9.4746,11,"EBA","Right"
"3385",14.6323,8.593,16.8781,11,"EBA","Right"
"3386",7.5648,4.589,8.2263,11,"EBA","Right"
"3387",1.6452,1.2556,1.0706,11,"EBA","Right"
"3388",1.79,0.33826,1.2777,11,"EBA","Right"
"3389",3.8836,1.0937,3.4457,11,"EBA","Right"
"3390",1.6708,0.7068,1.6924,11,"EBA","Right"
"3391",1.2628,0.21531,2.2431,12,"FFA","Left"
"3392",1.1408,0.7934,1.8709,12,"FFA","Left"
"3393",0.97692,-0.29249,1.7101,12,"FFA","Left"
"3394",1.8277,-0.098629,1.2968,12,"FFA","Left"
"3395",1.2839,-0.072109,0.84951,12,"FFA","Left"
"3396",0.52949,-0.22835,-0.066058,12,"FFA","Left"
"3397",4.1124,0.80816,2.5949,12,"FFA","Left"
"3398",0.43517,0.35039,0.87426,12,"FFA","Left"
"3399",2.6584,1.3944,2.5744,12,"FFA","Left"
"3400",3.0906,2.3812,3.9454,12,"FFA","Left"
"3401",0.67387,0.11312,0.79377,12,"FFA","Left"
"3402",1.7307,1.3655,2.1684,12,"FFA","Left"
"3403",0.35463,0.51366,1.3629,12,"FFA","Left"
"3404",0.53795,0.40625,1.3912,12,"FFA","Left"
"3405",1.6975,0.70809,2.1691,12,"FFA","Left"
"3406",1.943,1.0553,2.2445,12,"FFA","Left"
"3407",1.821,0.39597,0.77492,12,"FFA","Left"
"3408",2.145,1.3948,2.0215,12,"FFA","Left"
"3409",3.0552,1.9088,2.1624,12,"FFA","Left"
"3410",1.1677,0.72482,1.2777,12,"FFA","Left"
"3411",0.34511,0.70232,0.98309,12,"FFA","Left"
"3412",0.98677,1.062,1.2843,12,"FFA","Left"
"3413",1.163,0.13571,1.1636,12,"FFA","Left"
"3414",2.4633,1.0049,2.0703,12,"FFA","Left"
"3415",0.64569,-0.040758,0.3008,12,"FFA","Left"
"3416",3.9562,2.3047,2.5412,12,"FFA","Left"
"3417",1.4765,0.81516,0.73882,12,"FFA","Left"
"3418",1.2541,1.4715,1.1442,12,"FFA","Left"
"3419",1.244,0.67526,2.349,12,"FFA","Left"
"3420",1.7775,0.62284,2.7113,12,"FFA","Left"
"3421",1.6223,-1.3797,1.3882,12,"FFA","Right"
"3422",3.0531,1.0285,3.0328,12,"FFA","Right"
"3423",1.1112,-0.056518,0.25919,12,"FFA","Right"
"3424",2.9962,1.2898,2.3299,12,"FFA","Right"
"3425",1.3248,0.90111,0.84047,12,"FFA","Right"
"3426",2.7204,-0.35027,1.6173,12,"FFA","Right"
"3427",2.0654,1.2,0.9864,12,"FFA","Right"
"3428",-0.10029,0.73206,0.24672,12,"FFA","Right"
